polyname,bound1,bound2,bound3,bound4,iso,adm1,adm2,thresh,loss_year,area
admin,1,1,1,1,BRA,14,86,30,3,576429.08009
ifl_2013__wdpa,1,1,1,1,BRA,14,86,75,6,1120127.08645
ifl_2013__wdpa,1,1,1,1,BRA,14,86,15,16,762.8297920169999
admin,1,1,1,1,BRA,14,86,75,2,40402015.6981
admin,1,1,1,1,BRA,14,86,20,17,283371.28541799996
admin,1,1,1,1,BRA,14,86,25,9,8399.37044516
ifl_2013,1,1,1,1,BRA,14,86,0,5,3049.62091503
admin,1,1,1,1,BRA,14,86,50,8,890215.101354
admin,1,1,1,1,BRA,14,86,20,8,22135.645221900002
admin,1,1,1,1,BRA,14,86,25,5,48865.590595199996
wdpa,1,1,1,1,BRA,14,86,0,15,27480.8541555
admin,1,1,1,1,BRA,14,86,15,8,28239.8538686
ifl_2013__wdpa,1,1,1,1,BRA,14,86,30,3,41965.9132153
ifl_2013,1,1,1,1,BRA,14,86,15,16,762.8297920169999
admin,1,1,1,1,BRA,14,86,30,9,100778.90802799999
admin,1,1,1,1,BRA,14,86,20,7,22908.5529293
landmark,1,1,1,1,BRA,14,86,25,3,2286.22097415
wdpa,1,1,1,1,BRA,14,86,20,14,2289.59048405
ifl_2013__landmark,1,1,1,1,BRA,14,86,0,2,2287.70539626
wdpa,1,1,1,1,BRA,14,86,10,8,762.39070641
wdpa,1,1,1,1,BRA,14,86,50,6,144907.516136
ifl_2013__landmark,1,1,1,1,BRA,14,86,25,10,7624.61832305
landmark,1,1,1,1,BRA,14,86,50,3,124343.978474
landmark,1,1,1,1,BRA,14,86,30,1,57948.3885202
wdpa,1,1,1,1,BRA,14,86,10,5,3049.55258794
landmark,1,1,1,1,BRA,14,86,75,14,3282899.2758
admin,1,1,1,1,BRA,14,86,15,10,6866.76025137
ifl_2013__wdpa,1,1,1,1,BRA,14,86,75,9,565913.9175699999
admin,1,1,1,1,BRA,14,86,25,15,235980.38408400002
ifl_2013,1,1,1,1,BRA,14,86,0,1,2287.9054515000003
wdpa,1,1,1,1,BRA,14,86,25,4,4575.29645793
wdpa,1,1,1,1,BRA,14,86,75,1,1180790.3723
ifl_2013__landmark,1,1,1,1,BRA,14,86,75,1,543026.483975
landmark,1,1,1,1,BRA,14,86,30,7,39661.84972780001
ifl_2013__landmark,1,1,1,1,BRA,14,86,0,11,762.635153084
landmark,1,1,1,1,BRA,14,86,15,3,762.825068357
ifl_2013__wdpa,1,1,1,1,BRA,14,86,50,6,77024.1299739
wdpa,1,1,1,1,BRA,14,86,15,10,2286.09516324
ifl_2013,1,1,1,1,BRA,14,86,75,3,533235.645121
ifl_2013__landmark,1,1,1,1,BRA,14,86,30,13,2287.14590818
landmark,1,1,1,1,BRA,14,86,0,15,26717.1061239
ifl_2013,1,1,1,1,BRA,14,86,50,14,1523.89930416
ifl_2013__landmark,1,1,1,1,BRA,14,86,50,9,6868.93487392
landmark,1,1,1,1,BRA,14,86,10,10,1523.1971252
wdpa,1,1,1,1,BRA,14,86,0,12,3047.10387831
ifl_2013__landmark,1,1,1,1,BRA,14,86,75,13,246936.229852
ifl_2013,1,1,1,1,BRA,14,86,50,6,77024.1299739
admin,1,1,1,1,BRA,14,86,10,12,10695.2148143
admin,1,1,1,1,BRA,14,86,25,4,40465.2589564
ifl_2013__landmark,1,1,1,1,BRA,14,86,10,6,6862.78818955
wdpa,1,1,1,1,BRA,14,86,20,17,38934.915128500004
ifl_2013__landmark,1,1,1,1,BRA,14,86,75,3,533235.645121
ifl_2013,1,1,1,1,BRA,14,86,50,3,70969.78595860001
landmark,1,1,1,1,BRA,14,86,0,10,8385.81292688
landmark,1,1,1,1,BRA,14,86,30,11,25933.1162273
ifl_2013,1,1,1,1,BRA,14,86,20,13,762.1102474639999
wdpa,1,1,1,1,BRA,14,86,10,17,25189.7118272
admin,1,1,1,1,BRA,14,86,20,11,32833.4667798
ifl_2013__wdpa,1,1,1,1,BRA,14,86,25,10,7624.61832305
ifl_2013__wdpa,1,1,1,1,BRA,14,86,75,5,710170.823508
landmark,1,1,1,1,BRA,14,86,20,13,3808.14103438
wdpa,1,1,1,1,BRA,14,86,75,14,3237832.22654
ifl_2013__wdpa,1,1,1,1,BRA,14,86,50,4,90782.0007314
landmark,1,1,1,1,BRA,14,86,25,15,3053.39177589
landmark,1,1,1,1,BRA,14,86,0,1,3810.83656043
wdpa,1,1,1,1,BRA,14,86,30,7,38898.4224999
wdpa,1,1,1,1,BRA,14,86,30,8,96038.38828049999
ifl_2013__landmark,1,1,1,1,BRA,14,86,75,17,61434236.2599
ifl_2013__landmark,1,1,1,1,BRA,14,86,15,10,762.55342653
admin,1,1,1,1,BRA,14,115,15,16,377307.384627
wdpa,1,1,1,1,BRA,14,115,0,12,43808.291766300004
wdpa,1,1,1,1,BRA,14,115,75,8,9128060.183389999
ifl_2013,1,1,1,1,BRA,14,115,75,1,46865.185961
ifl_2013__wdpa,1,1,1,1,BRA,14,115,75,12,149044.662407
admin,1,1,1,1,BRA,14,115,25,9,82224.6148382
ifl_2013__wdpa,1,1,1,1,BRA,14,115,75,7,72218.85468660001
admin,1,1,1,1,BRA,14,115,20,5,37654.6213253
admin,1,1,1,1,BRA,14,115,25,12,146011.916954
wdpa,1,1,1,1,BRA,14,115,20,3,768.650342376
admin,1,1,1,1,BRA,14,115,75,2,119718975.02299999
admin,1,1,1,1,BRA,14,115,15,15,194416.088222
admin,1,1,1,1,BRA,14,115,10,12,86071.256496
admin,1,1,1,1,BRA,14,115,30,1,499510.048781
landmark,1,1,1,1,BRA,14,115,30,16,23828.1920772
wdpa,1,1,1,1,BRA,14,115,0,5,768.655707247
wdpa,1,1,1,1,BRA,14,115,10,17,9990.60373631
wdpa,1,1,1,1,BRA,14,115,30,11,1536.93987794
admin,1,1,1,1,BRA,14,115,20,14,311229.83969299996
landmark,1,1,1,1,BRA,14,115,30,1,2305.82423186
ifl_2013,1,1,1,1,BRA,14,115,75,13,92963.7354911
landmark,1,1,1,1,BRA,14,115,30,2,6917.40235808
landmark,1,1,1,1,BRA,14,115,30,4,6149.1036573
landmark,1,1,1,1,BRA,14,115,30,7,9223.54343241
admin,1,1,1,1,BRA,14,115,20,16,393458.095227
admin,1,1,1,1,BRA,14,115,25,4,109889.365722
wdpa,1,1,1,1,BRA,14,115,30,1,9222.23168793
landmark,1,1,1,1,BRA,14,115,30,15,10761.3314396
ifl_2013__wdpa,1,1,1,1,BRA,14,115,75,13,59928.270001699995
admin,1,1,1,1,BRA,14,115,20,4,100673.62587999999
admin,1,1,1,1,BRA,14,115,75,1,98516837.8809
wdpa,1,1,1,1,BRA,14,115,50,17,281262.768574
wdpa,1,1,1,1,BRA,14,115,10,15,4610.20066811
admin,1,1,1,1,BRA,14,115,0,13,3274682.89798
wdpa,1,1,1,1,BRA,14,115,25,12,6148.3818187
landmark,1,1,1,1,BRA,14,115,50,4,24595.9507847
admin,1,1,1,1,BRA,14,115,75,13,77604284.2432
ifl_2013,1,1,1,1,BRA,14,115,75,9,60693.1383049
ifl_2013,1,1,1,1,BRA,14,115,75,10,74524.0229117
admin,1,1,1,1,BRA,14,115,10,5,54561.320777
admin,1,1,1,1,BRA,14,115,25,3,26128.9576465
wdpa,1,1,1,1,BRA,14,115,25,7,1537.14716909
admin,1,1,1,1,BRA,14,115,25,10,13833.469678100002
landmark,1,1,1,1,BRA,14,115,15,7,768.564928771
landmark,1,1,1,1,BRA,14,115,25,17,2305.86432175
admin,1,1,1,1,BRA,14,115,50,13,1758987.92388
admin,1,1,1,1,BRA,14,115,10,7,53796.3774696
wdpa,1,1,1,1,BRA,14,115,0,9,3074.01056051
wdpa,1,1,1,1,BRA,14,115,25,2,768.714994877
landmark,1,1,1,1,BRA,14,115,25,4,768.577901914
ifl_2013,1,1,1,1,BRA,14,115,75,17,4045230.23285
ifl_2013,1,1,1,1,BRA,14,115,75,4,129849.56942999999
wdpa,1,1,1,1,BRA,14,115,0,15,113745.66383900002
wdpa,1,1,1,1,BRA,14,115,30,12,34583.4387862
admin,1,1,1,1,BRA,14,115,20,8,26896.958240400003
landmark,1,1,1,1,BRA,14,115,10,2,3842.97897677
wdpa,1,1,1,1,BRA,14,115,25,1,2305.92239172
ifl_2013__wdpa,1,1,1,1,BRA,14,115,75,4,47634.9368768
landmark,1,1,1,1,BRA,14,115,50,8,10761.405624500001
wdpa,1,1,1,1,BRA,14,115,10,14,9990.97604785
ifl_2013,1,1,1,1,BRA,14,115,75,7,96802.75363410001
admin,1,1,1,1,BRA,14,115,0,5,456492.262923
landmark,1,1,1,1,BRA,14,115,30,12,12297.636784999999
admin,1,1,1,1,BRA,14,115,15,17,376541.355406
wdpa,1,1,1,1,BRA,14,115,75,10,2741049.24094
wdpa,1,1,1,1,BRA,14,115,75,15,2951642.58398
wdpa,1,1,1,1,BRA,14,115,0,17,245928.44574
admin,1,1,1,1,BRA,14,115,75,8,85828144.9891
admin,1,1,1,1,BRA,14,115,30,13,826109.389173
admin,1,1,1,1,BRA,14,115,75,5,94385112.7126
landmark,1,1,1,1,BRA,14,115,0,17,66870.34970240001
admin,1,1,1,1,BRA,14,115,50,16,6315136.6577699995
landmark,1,1,1,1,BRA,14,115,30,13,8454.91267028
landmark,1,1,1,1,BRA,14,115,15,15,2305.99192413
admin,1,1,1,1,BRA,14,115,30,14,2140887.45955
landmark,1,1,1,1,BRA,14,115,75,11,664032.324787
landmark,1,1,1,1,BRA,14,115,10,17,768.703280645
admin,1,1,1,1,BRA,14,115,10,8,35353.0380611
landmark,1,1,1,1,BRA,14,115,50,17,51501.0702164
landmark,1,1,1,1,BRA,14,115,10,13,1537.42113275
wdpa,1,1,1,1,BRA,14,115,30,7,11528.0203237
wdpa,1,1,1,1,BRA,14,115,25,8,768.618262709
wdpa,1,1,1,1,BRA,14,115,10,1,768.564635944
ifl_2013,1,1,1,1,BRA,14,115,75,14,2407502.11307
admin,1,1,1,1,BRA,14,115,10,9,76079.0779123
ifl_2013,1,1,1,1,BRA,14,115,75,12,198211.97397300001
wdpa,1,1,1,1,BRA,14,115,30,4,13065.918598799999
landmark,1,1,1,1,BRA,14,115,25,12,1537.25229317
landmark,1,1,1,1,BRA,14,115,30,3,2305.72203349
wdpa,1,1,1,1,BRA,14,115,0,10,4610.69387678
wdpa,1,1,1,1,BRA,14,115,20,6,1536.92682058
wdpa,1,1,1,1,BRA,14,115,25,11,768.2920542510001
admin,1,1,1,1,BRA,14,115,25,14,424941.157688
wdpa,1,1,1,1,BRA,14,115,20,12,3074.40967232
wdpa,1,1,1,1,BRA,14,115,0,14,116817.396807
landmark,1,1,1,1,BRA,14,115,50,16,49961.224837300004
ifl_2013__landmark,1,1,1,1,BRA,14,115,75,9,768.3886156960001
admin,1,1,1,1,BRA,14,115,50,3,1557721.25582
admin,1,1,1,1,BRA,14,115,15,3,31508.5891968
wdpa,1,1,1,1,BRA,14,115,50,15,76083.7339424
landmark,1,1,1,1,BRA,14,115,75,2,1686238.04201
wdpa,1,1,1,1,BRA,14,115,20,1,768.64135277
wdpa,1,1,1,1,BRA,14,115,10,9,1537.10097743
landmark,1,1,1,1,BRA,14,115,25,14,768.475454704
admin,1,1,1,1,BRA,14,115,30,17,2419856.9356400003
admin,1,1,1,1,BRA,14,115,25,13,136025.629243
landmark,1,1,1,1,BRA,14,115,75,17,1358116.15983
wdpa,1,1,1,1,BRA,14,115,15,1,768.402066602
wdpa,1,1,1,1,BRA,14,115,50,14,108357.33561400001
wdpa,1,1,1,1,BRA,14,115,30,15,36121.4592316
admin,1,1,1,1,BRA,14,115,25,6,9221.47905466
wdpa,1,1,1,1,BRA,14,115,50,8,62250.3574989
landmark,1,1,1,1,BRA,14,115,10,7,768.5647823639999
wdpa,1,1,1,1,BRA,14,115,0,3,768.7148638819999
wdpa,1,1,1,1,BRA,14,115,50,4,55330.7736212
wdpa,1,1,1,1,BRA,14,115,30,17,106818.482944
wdpa,1,1,1,1,BRA,14,115,20,8,3074.19110628
admin,1,1,1,1,BRA,14,115,0,11,524867.460053
landmark,1,1,1,1,BRA,14,115,75,8,903836.101168
admin,1,1,1,1,BRA,14,115,10,1,33046.4145411
admin,1,1,1,1,BRA,14,115,0,3,262830.833474
wdpa,1,1,1,1,BRA,14,115,15,13,5379.34089698
landmark,1,1,1,1,BRA,14,115,25,9,3074.33738469
admin,1,1,1,1,BRA,14,115,50,14,5202337.17895
landmark,1,1,1,1,BRA,14,115,75,4,732448.602008
admin,1,1,1,1,BRA,14,115,10,17,399605.151246
admin,1,1,1,1,BRA,14,115,15,14,343488.65941799997
landmark,1,1,1,1,BRA,14,115,50,15,19986.2789994
wdpa,1,1,1,1,BRA,14,115,0,6,6149.14604022
landmark,1,1,1,1,BRA,14,115,15,5,768.590474474
landmark,1,1,1,1,BRA,14,115,10,14,768.7011627510001
admin,1,1,1,1,BRA,14,115,75,12,150443226.31
admin,1,1,1,1,BRA,14,115,20,12,78391.07794460001
admin,1,1,1,1,BRA,14,115,20,17,421121.752923
landmark,1,1,1,1,BRA,14,115,75,1,773213.278101
landmark,1,1,1,1,BRA,14,115,30,5,4611.82958272
wdpa,1,1,1,1,BRA,14,115,25,6,768.6362087269999
landmark,1,1,1,1,BRA,14,115,75,12,982972.823326
landmark,1,1,1,1,BRA,14,115,75,10,272067.95427800005
admin,1,1,1,1,BRA,14,115,50,15,3053715.47495
landmark,1,1,1,1,BRA,14,115,0,8,768.569606262
landmark,1,1,1,1,BRA,14,115,10,12,1537.13453868
wdpa,1,1,1,1,BRA,14,115,25,17,25359.940212999998
wdpa,1,1,1,1,BRA,14,115,30,5,8455.10159172
landmark,1,1,1,1,BRA,14,115,50,2,34587.2109291
wdpa,1,1,1,1,BRA,14,115,10,4,768.4331234160001
admin,1,1,1,1,BRA,14,115,15,8,44574.3425763
landmark,1,1,1,1,BRA,14,115,25,16,3074.85502413
ifl_2013,1,1,1,1,BRA,14,115,75,5,35340.2997135
landmark,1,1,1,1,BRA,14,115,0,4,6917.71403691
wdpa,1,1,1,1,BRA,14,115,30,16,362719.451376
admin,1,1,1,1,BRA,14,115,20,6,9222.53591069
admin,1,1,1,1,BRA,14,115,20,15,189035.25472
wdpa,1,1,1,1,BRA,14,115,20,2,1537.43038268
wdpa,1,1,1,1,BRA,14,115,10,16,26897.1042956
admin,1,1,1,1,BRA,14,115,25,17,524837.477849
admin,1,1,1,1,BRA,14,115,15,13,109119.323202
wdpa,1,1,1,1,BRA,14,115,50,12,99906.9767855
wdpa,1,1,1,1,BRA,14,115,30,8,13064.535164799998
landmark,1,1,1,1,BRA,14,115,50,12,32281.2458402
admin,1,1,1,1,BRA,14,115,0,7,393477.18658000004
landmark,1,1,1,1,BRA,14,115,20,8,1537.14037984
wdpa,1,1,1,1,BRA,14,115,20,15,3074.42924526
admin,1,1,1,1,BRA,14,115,30,16,2645804.38397
wdpa,1,1,1,1,BRA,14,115,50,1,37656.3577427
admin,1,1,1,1,BRA,14,115,50,4,6060820.54355
admin,1,1,1,1,BRA,14,115,50,10,600965.824211
admin,1,1,1,1,BRA,14,115,30,3,393472.470497
admin,1,1,1,1,BRA,14,115,15,6,6917.3001125
wdpa,1,1,1,1,BRA,14,115,0,1,1536.79499167
wdpa,1,1,1,1,BRA,14,115,50,13,74540.7391798
admin,1,1,1,1,BRA,14,115,0,4,832276.668033
wdpa,1,1,1,1,BRA,14,115,50,9,71468.0992349
ifl_2013__wdpa,1,1,1,1,BRA,14,115,75,2,13829.928637
admin,1,1,1,1,BRA,14,115,30,11,250533.439937
landmark,1,1,1,1,BRA,14,115,0,5,768.5880262410001
ifl_2013__wdpa,1,1,1,1,BRA,14,115,75,10,58388.8645377
ifl_2013__wdpa,1,1,1,1,BRA,14,115,75,1,35339.951601199995
admin,1,1,1,1,BRA,14,115,15,5,57635.9750159
admin,1,1,1,1,BRA,14,115,10,14,380378.754637
ifl_2013,1,1,1,1,BRA,14,115,75,3,37646.9218319
wdpa,1,1,1,1,BRA,14,115,0,4,11526.7523509
landmark,1,1,1,1,BRA,14,115,30,9,1537.31590484
landmark,1,1,1,1,BRA,14,115,0,7,1537.25317371
wdpa,1,1,1,1,BRA,14,115,75,5,5818172.11464
wdpa,1,1,1,1,BRA,14,115,25,16,33811.0374215
wdpa,1,1,1,1,BRA,14,115,30,14,56866.7255765
wdpa,1,1,1,1,BRA,14,115,50,6,66870.33594480001
wdpa,1,1,1,1,BRA,14,115,0,7,3842.7552815999998
landmark,1,1,1,1,BRA,14,115,0,12,24596.5196595
landmark,1,1,1,1,BRA,14,115,50,6,28442.2797514
wdpa,1,1,1,1,BRA,14,115,15,12,4611.30405309
wdpa,1,1,1,1,BRA,14,115,15,14,5380.0703124
ifl_2013__wdpa,1,1,1,1,BRA,14,115,75,11,91422.2606896
admin,1,1,1,1,BRA,14,115,10,10,11527.253169
landmark,1,1,1,1,BRA,14,115,75,7,1014528.3039700001
admin,1,1,1,1,BRA,14,115,0,2,381182.23765799997
wdpa,1,1,1,1,BRA,14,115,50,7,61480.570335599994
landmark,1,1,1,1,BRA,14,115,15,12,768.695452835
landmark,1,1,1,1,BRA,14,115,15,17,1537.25418475
ifl_2013,1,1,1,1,BRA,14,115,75,16,209772539.145
admin,1,1,1,1,BRA,14,115,50,9,4234904.25475
landmark,1,1,1,1,BRA,14,115,20,2,1537.43038268
ifl_2013__wdpa,1,1,1,1,BRA,14,115,75,8,64538.14334480001
landmark,1,1,1,1,BRA,14,115,0,3,3842.97487169
landmark,1,1,1,1,BRA,14,115,0,14,56109.1774829
admin,1,1,1,1,BRA,14,115,0,1,305112.70738800004
wdpa,1,1,1,1,BRA,14,115,0,2,6917.78296367
admin,1,1,1,1,BRA,14,115,75,14,119163101.14799999
admin,1,1,1,1,BRA,14,115,50,1,2204651.0773099996
landmark,1,1,1,1,BRA,14,115,20,15,3074.52096741
wdpa,1,1,1,1,BRA,14,115,75,9,13934277.1884
wdpa,1,1,1,1,BRA,14,115,0,11,1537.12233715
wdpa,1,1,1,1,BRA,14,115,50,10,9221.98809682
wdpa,1,1,1,1,BRA,14,115,10,12,1537.14431425
admin,1,1,1,1,BRA,14,115,15,7,52257.4895545
landmark,1,1,1,1,BRA,14,115,30,17,7686.37507746
wdpa,1,1,1,1,BRA,14,115,50,3,20751.400495700003
admin,1,1,1,1,BRA,14,115,50,7,3016262.4574700003
landmark,1,1,1,1,BRA,14,115,75,6,983052.969975
landmark,1,1,1,1,BRA,14,115,50,1,5380.6822632
wdpa,1,1,1,1,BRA,14,115,20,10,1536.73289174
admin,1,1,1,1,BRA,14,115,75,16,1310425897.65
admin,1,1,1,1,BRA,14,115,15,2,72238.1025725
wdpa,1,1,1,1,BRA,14,115,25,14,9989.6064068
landmark,1,1,1,1,BRA,14,115,75,14,1591546.48489
landmark,1,1,1,1,BRA,14,115,15,16,768.703148385
wdpa,1,1,1,1,BRA,14,115,30,2,13066.1206641
landmark,1,1,1,1,BRA,14,115,30,14,6917.58084169
admin,1,1,1,1,BRA,14,115,0,14,8538847.09262
admin,1,1,1,1,BRA,14,115,15,11,16907.622682799996
admin,1,1,1,1,BRA,14,115,50,6,546466.256691
landmark,1,1,1,1,BRA,14,115,50,13,11529.4934435
ifl_2013__wdpa,1,1,1,1,BRA,14,115,75,16,206308324.00599998
wdpa,1,1,1,1,BRA,14,115,20,9,3074.32266881
landmark,1,1,1,1,BRA,14,115,20,12,1537.27524109
wdpa,1,1,1,1,BRA,14,115,25,15,5379.18360164
wdpa,1,1,1,1,BRA,14,115,20,16,54560.8827551
admin,1,1,1,1,BRA,14,115,25,11,33813.073219
admin,1,1,1,1,BRA,14,115,10,16,394215.541813
landmark,1,1,1,1,BRA,14,115,75,16,18937810.7492
landmark,1,1,1,1,BRA,14,115,75,3,614867.266152
landmark,1,1,1,1,BRA,14,115,30,6,2306.11684154
wdpa,1,1,1,1,BRA,14,115,75,13,9864054.023219999
wdpa,1,1,1,1,BRA,14,115,75,16,346793747.78099996
landmark,1,1,1,1,BRA,14,115,20,14,3843.25212685
wdpa,1,1,1,1,BRA,14,115,50,2,39198.9453355
admin,1,1,1,1,BRA,14,115,10,4,86070.73043069999
wdpa,1,1,1,1,BRA,14,115,50,5,35354.981370099995
wdpa,1,1,1,1,BRA,14,115,20,13,13831.656873700002
wdpa,1,1,1,1,BRA,14,115,15,3,1537.24644496
landmark,1,1,1,1,BRA,14,115,15,4,768.5793525189999
wdpa,1,1,1,1,BRA,14,115,10,13,3073.90678951
ifl_2013__wdpa,1,1,1,1,BRA,14,115,75,14,162881.491696
admin,1,1,1,1,BRA,14,115,30,15,1304806.83665
ifl_2013__wdpa,1,1,1,1,BRA,14,115,75,3,33037.5840521
wdpa,1,1,1,1,BRA,14,115,75,14,8271168.01363
landmark,1,1,1,1,BRA,14,115,50,5,9992.50807889
admin,1,1,1,1,BRA,14,115,25,8,36887.43457709999
admin,1,1,1,1,BRA,14,115,0,12,1996554.69317
admin,1,1,1,1,BRA,14,115,25,7,67627.9261999
admin,1,1,1,1,BRA,14,115,0,10,84538.3373127
wdpa,1,1,1,1,BRA,14,115,25,9,768.4884126860001
ifl_2013__wdpa,1,1,1,1,BRA,14,115,75,15,145212.048579
wdpa,1,1,1,1,BRA,14,115,15,15,6917.75689635
admin,1,1,1,1,BRA,14,115,15,9,91448.1782653
landmark,1,1,1,1,BRA,14,115,0,1,1537.15259638
landmark,1,1,1,1,BRA,14,115,10,9,1537.41988266
wdpa,1,1,1,1,BRA,14,115,15,16,29200.0715791
wdpa,1,1,1,1,BRA,14,115,30,6,14603.324710799998
wdpa,1,1,1,1,BRA,14,115,30,13,69158.4198359
admin,1,1,1,1,BRA,14,115,20,13,127573.10371400001
admin,1,1,1,1,BRA,14,115,30,8,489541.682169
wdpa,1,1,1,1,BRA,14,115,10,2,1537.42903634
wdpa,1,1,1,1,BRA,14,115,25,13,5378.42606104
admin,1,1,1,1,BRA,14,115,30,10,150629.075385
ifl_2013,1,1,1,1,BRA,14,115,75,8,140590.241476
admin,1,1,1,1,BRA,14,115,30,9,993598.615742
wdpa,1,1,1,1,BRA,14,115,30,10,4611.04804134
admin,1,1,1,1,BRA,14,115,0,15,5214589.39746
landmark,1,1,1,1,BRA,14,115,0,9,3074.40131111
ifl_2013__wdpa,1,1,1,1,BRA,14,115,75,9,50706.0649003
ifl_2013__wdpa,1,1,1,1,BRA,14,115,75,6,36876.1981705
wdpa,1,1,1,1,BRA,14,115,0,8,8452.87860936
admin,1,1,1,1,BRA,14,115,50,11,853806.442683
admin,1,1,1,1,BRA,14,115,50,17,5439006.11179
landmark,1,1,1,1,BRA,14,115,50,9,12297.8998734
landmark,1,1,1,1,BRA,14,115,0,16,41504.4099954
wdpa,1,1,1,1,BRA,14,115,75,6,11007961.6073
wdpa,1,1,1,1,BRA,14,115,50,16,557161.490122
admin,1,1,1,1,BRA,14,115,25,5,63778.7458
admin,1,1,1,1,BRA,14,115,10,11,18444.2648301
landmark,1,1,1,1,BRA,14,115,75,13,1341832.02308
admin,1,1,1,1,BRA,14,115,20,9,63784.163813499996
admin,1,1,1,1,BRA,14,115,25,1,56865.6216904
wdpa,1,1,1,1,BRA,14,115,0,13,116808.455428
landmark,1,1,1,1,BRA,14,115,30,8,1537.13453298
admin,1,1,1,1,BRA,14,115,20,10,6148.1390665
wdpa,1,1,1,1,BRA,14,115,75,7,9722165.8468
ifl_2013__wdpa,1,1,1,1,BRA,14,115,75,5,16904.3438873
landmark,1,1,1,1,BRA,14,115,0,2,6148.70583753
landmark,1,1,1,1,BRA,14,115,25,2,1537.27948439
landmark,1,1,1,1,BRA,14,115,0,6,1537.40272069
wdpa,1,1,1,1,BRA,14,115,75,4,7183131.976
ifl_2013__landmark,1,1,1,1,BRA,14,115,75,12,1536.77544181
admin,1,1,1,1,BRA,14,115,10,13,122187.212243
admin,1,1,1,1,BRA,14,115,30,4,1514664.80856
landmark,1,1,1,1,BRA,14,115,50,3,16910.308359
landmark,1,1,1,1,BRA,14,115,20,17,2306.01637195
admin,1,1,1,1,BRA,14,115,10,3,36119.1119315
admin,1,1,1,1,BRA,14,115,0,8,275129.515522
landmark,1,1,1,1,BRA,14,115,75,9,1414240.72375
landmark,1,1,1,1,BRA,14,115,75,5,636393.2691350001
ifl_2013,1,1,1,1,BRA,14,115,75,11,120617.473196
wdpa,1,1,1,1,BRA,14,115,75,3,3509736.07636
admin,1,1,1,1,BRA,14,115,0,6,63790.0901709
admin,1,1,1,1,BRA,14,115,75,17,127125275.33700001
admin,1,1,1,1,BRA,14,115,10,6,3074.16291879
wdpa,1,1,1,1,BRA,14,115,20,17,21514.941446200002
wdpa,1,1,1,1,BRA,14,115,75,17,19606335.7331
admin,1,1,1,1,BRA,14,115,50,5,2856338.93397
admin,1,1,1,1,BRA,14,115,25,15,286622.305444
wdpa,1,1,1,1,BRA,14,115,75,11,2486825.7512
ifl_2013__wdpa,1,1,1,1,BRA,14,115,75,17,2141332.69997
admin,1,1,1,1,BRA,14,115,15,1,36119.218649
landmark,1,1,1,1,BRA,14,115,50,11,9992.45929662
admin,1,1,1,1,BRA,14,115,75,6,50828131.136999995
wdpa,1,1,1,1,BRA,14,115,15,17,13063.5740869
admin,1,1,1,1,BRA,14,115,75,4,219630609.658
admin,1,1,1,1,BRA,14,115,50,8,2051857.6126400002
admin,1,1,1,1,BRA,14,115,75,7,129290891.665
admin,1,1,1,1,BRA,14,115,30,7,695487.729687
admin,1,1,1,1,BRA,14,115,20,11,20748.8820906
wdpa,1,1,1,1,BRA,14,115,20,14,9221.89783682
ifl_2013__wdpa,1,1,1,1,BRA,14,115,50,16,6914.78944693
admin,1,1,1,1,BRA,14,115,10,2,54563.7660534
admin,1,1,1,1,BRA,14,115,75,15,59507722.2685
admin,1,1,1,1,BRA,14,115,30,6,145257.533172
admin,1,1,1,1,BRA,14,115,25,16,488720.31961999997
landmark,1,1,1,1,BRA,14,115,75,15,983728.3301450001
admin,1,1,1,1,BRA,14,115,0,16,8137014.891310001
admin,1,1,1,1,BRA,14,115,75,10,40856057.5231
admin,1,1,1,1,BRA,14,115,25,2,50719.2303731
wdpa,1,1,1,1,BRA,14,115,75,12,10836124.1573
wdpa,1,1,1,1,BRA,14,115,30,3,5380.44607289
landmark,1,1,1,1,BRA,14,115,10,16,3842.81517667
admin,1,1,1,1,BRA,14,115,20,3,22286.8379403
landmark,1,1,1,1,BRA,14,115,15,2,768.5637571189999
wdpa,1,1,1,1,BRA,14,115,50,11,8455.29419755
admin,1,1,1,1,BRA,14,115,75,9,174301502.063
admin,1,1,1,1,BRA,14,115,15,10,12296.6796942
admin,1,1,1,1,BRA,14,115,15,12,118352.66678099999
admin,1,1,1,1,BRA,14,115,30,12,905287.959569
wdpa,1,1,1,1,BRA,14,115,75,2,9233432.26117
admin,1,1,1,1,BRA,14,115,20,7,37657.4585692
ifl_2013,1,1,1,1,BRA,14,115,75,15,2561866.8053599996
admin,1,1,1,1,BRA,14,115,75,11,37981139.3098
wdpa,1,1,1,1,BRA,14,115,0,16,553292.765207
admin,1,1,1,1,BRA,14,115,75,3,60504417.4874
admin,1,1,1,1,BRA,14,115,0,9,479535.49489399994
admin,1,1,1,1,BRA,14,115,10,15,239749.29915300003
landmark,1,1,1,1,BRA,14,115,50,7,17677.7897733
admin,1,1,1,1,BRA,14,115,50,12,3598046.2168900003
landmark,1,1,1,1,BRA,14,115,15,14,2305.65719672
admin,1,1,1,1,BRA,14,115,30,5,734644.9863260001
wdpa,1,1,1,1,BRA,14,115,30,9,17674.6595847
ifl_2013,1,1,1,1,BRA,14,115,75,6,89885.5506719
landmark,1,1,1,1,BRA,14,115,0,15,23061.0178518
ifl_2013,1,1,1,1,BRA,14,115,50,16,6914.78944693
